lr-AdamW,step,val_loss_clf,val_acc,val_loss_total,epoch,train_loss_clf,train_acc,train_loss_total
,2771,,,,153,0.12485380470752716,0.9560186862945557,0.12485380470752716
0.0005093513958177182,2772,,,,,,,
,2789,0.260894238948822,0.9377056956291199,0.260894238948822,154,,,
,2789,,,,154,0.09760650992393494,0.9673032164573669,0.09760650992393494
0.0005000019999999999,2790,,,,,,,
,2807,0.2793062627315521,0.9375960230827332,0.2793062627315521,155,,,
,2807,,,,155,0.09908183664083481,0.9635416865348816,0.09908183664083481
0.0004906526041822817,2808,,,,,,,
,2825,0.3920949399471283,0.9273963570594788,0.3920949399471283,156,,,
,2825,,,,156,0.09463223069906235,0.9646989703178406,0.09463223069906235
0.0004813064776442258,2826,,,,,,,
,2843,0.3294849991798401,0.9307231903076172,0.3294849991798401,157,,,
,2843,,,,157,0.09417349845170975,0.9644097089767456,0.09417349845170975
0.00047196688852229853,2844,,,,,,,
,2861,0.34571975469589233,0.9309424161911011,0.34571975469589233,158,,,
,2861,,,,158,0.09891577810049057,0.9664353132247925,0.09891577810049057
0.00046263710266697503,2862,,,,,,,
,2879,0.36648643016815186,0.9342692494392395,0.36648643016815186,159,,,
,2879,,,,159,0.09692664444446564,0.9696180820465088,0.09692664444446564
0.00045332038250074164,2880,,,,,,,
,2897,0.2355307638645172,0.9446881413459778,0.2355307638645172,160,,,
,2897,,,,160,0.08961902558803558,0.9713541865348816,0.08961902558803558
0.0004440199858772983,2898,,,,,,,
,2915,0.2855580151081085,0.9445784687995911,0.2855580151081085,161,,,
,2915,,,,161,0.10516545921564102,0.9681711792945862,0.10516545921564102
0.0004347391649423588,2916,,,,,,,
,2933,0.32395151257514954,0.9378153681755066,0.32395151257514954,162,,,
,2933,,,,162,0.10520187020301819,0.9612268209457397,0.10520187020301819
0.00042548116499644507,2934,,,,,,,
,2951,0.27725839614868164,0.9410324096679688,0.27725839614868164,163,,,
,2951,,,,163,0.10357920080423355,0.9678819179534912,0.10357920080423355
0.00041624922336007847,2952,,,,,,,
,2969,0.31133395433425903,0.9205235242843628,0.31133395433425903,164,,,
,2969,,,,164,0.07907596975564957,0.9733796119689941,0.07907596975564957
0.000407046568241757,2970,,,,,,,
,2987,0.2743171155452728,0.9447978734970093,0.2743171155452728,165,,,
,2987,,,,165,0.10746681690216064,0.9626736044883728,0.10746681690216064
0.00039787641760912347,2988,,,,,,,
,3005,0.2676337957382202,0.9412517547607422,0.2676337957382202,166,,,
,3005,,,,166,0.09720943123102188,0.9652777910232544,0.09720943123102188
0.00038874197806371076,3006,,,,,,,
,3023,0.2806277573108673,0.9447978734970093,0.2806277573108673,167,,,
,3023,,,,167,0.09580331295728683,0.9655671119689941,0.09580331295728683
0.00037964644371966445,3024,,,,,,,
,3041,0.30076274275779724,0.9445784687995911,0.30076274275779724,168,,,
,3041,,,,168,0.08790163695812225,0.9675925970077515,0.08790163695812225
0.00037059299508682977,3042,,,,,,,
,3059,0.25279709696769714,0.9516707062721252,0.25279709696769714,169,,,
,3059,,,,169,0.09402894973754883,0.969907283782959,0.09402894973754883
0.0003615847979585982,3060,,,,,,,
,3077,0.2533273994922638,0.9447978734970093,0.2533273994922638,170,,,
,3077,,,,170,0.08352483808994293,0.9710648655891418,0.08352483808994293
0.0003526250023048967,3078,,,,,,,
,3095,0.2700565755367279,0.9412517547607422,0.2700565755367279,171,,,
,3095,,,,171,0.08058074116706848,0.9728009700775146,0.08058074116706848
0.0003437167411707137,3096,,,,,,,
,3113,0.263922780752182,0.9446881413459778,0.263922780752182,172,,,
,3113,,,,172,0.08947230130434036,0.9745369553565979,0.08947230130434036
0.00033486312958054055,3114,,,,,,,
,3131,0.2827140986919403,0.9343788623809814,0.2827140986919403,173,,,
,3131,,,,173,0.0826822891831398,0.9733796119689941,0.0826822891831398
0.00032606726344911553,3132,,,,,,,
,3149,0.3020283281803131,0.9377056956291199,0.3020283281803131,174,,,
,3149,,,,174,0.08024807274341583,0.9704861044883728,0.08024807274341583
0.0003173322184988512,3150,,,,,,,
,3167,0.29375508427619934,0.9343788623809814,0.29375508427619934,175,,,
,3167,,,,175,0.08039761334657669,0.9768518209457397,0.08039761334657669
0.00030866104918431987,3168,,,,,,,
,3185,0.27915456891059875,0.9412517547607422,0.27915456891059875,176,,,
,3185,,,,176,0.08048777282238007,0.9745370745658875,0.08048777282238007
0.0003000567876241782,3186,,,,,,,
,3203,0.28606706857681274,0.9446881413459778,0.28606706857681274,177,,,
,3203,,,,177,0.08126957714557648,0.9722222089767456,0.08126957714557648
0.00029152244254090166,3204,,,,,,,
,3221,0.30969923734664917,0.9273963570594788,0.30969923734664917,178,,,
,3221,,,,178,0.07480749487876892,0.9739582538604736,0.07480749487876892
0.0002830609982086992,3222,,,,,,,
,3239,0.3225294053554535,0.9344885349273682,0.3225294053554535,179,,,
,3239,,,,179,0.08330604434013367,0.9728009700775146,0.08330604434013367
0.0002746754134099789,3240,,,,,,,
,3257,0.31213125586509705,0.9413613677024841,0.31213125586509705,180,,,
,3257,,,,180,0.05735329911112785,0.9829282164573669,0.05735329911112785
0.00026636862040072554,3258,,,,,,,
,3275,0.2616492509841919,0.9481245875358582,0.2616492509841919,181,,,
,3275,,,,181,0.07697921991348267,0.9754050374031067,0.07697921991348267
0.0002581435238851543,3276,,,,,,,
,3293,0.2972060739994049,0.9481245875358582,0.2972060739994049,182,,,
,3293,,,,182,0.06527175009250641,0.9771411418914795,0.06527175009250641
0.0002500030000000001,3294,,,,,,,
,3311,0.30775725841522217,0.9379249811172485,0.30775725841522217,183,,,
,3311,,,,183,0.06348781287670135,0.9809028506278992,0.06348781287670135
0.00024194989530879424,3312,,,,,,,
,3329,0.3004632890224457,0.9307230710983276,0.3004632890224457,184,,,
,3329,,,,184,0.07384683936834335,0.9728008508682251,0.07384683936834335
0.0002339870258064848,3330,,,,,,,
,3347,0.31827211380004883,0.9480149149894714,0.31827211380004883,185,,,
,3347,,,,185,0.0715472623705864,0.9754050970077515,0.0715472623705864
0.00022611717593474284,3348,,,,,,,
,3365,0.32317620515823364,0.9343788623809814,0.32317620515823364,186,,,
,3365,,,,186,0.08223815262317657,0.9713541865348816,0.08223815262317657
0.00021834309760830508,3366,,,,,,,
,3383,0.3512198328971863,0.9308328032493591,0.3512198328971863,187,,,
,3383,,,,187,0.07154101133346558,0.9728009700775146,0.07154101133346558
0.0002106675092526895,3384,,,,,,,
,3401,0.32107001543045044,0.9307231903076172,0.32107001543045044,188,,,
,3401,,,,188,0.07285743951797485,0.9754050970077515,0.07285743951797485
0.0002030930948536204,3402,,,,,,,
,3419,0.3204711377620697,0.9412517547607422,0.3204711377620697,189,,,
,3419,,,,189,0.085352823138237,0.970486044883728,0.085352823138237
0.00019562250301849768,3420,,,,,,,
,3437,0.29057207703590393,0.9412517547607422,0.29057207703590393,190,,,
,3437,,,,190,0.06485237181186676,0.9797453880310059,0.06485237181186676
0.00018825834605023698,3438,,,,,,,
,3455,0.3068632185459137,0.9377056956291199,0.3068632185459137,191,,,
,3455,,,,191,0.04553966596722603,0.9840856790542603,0.04553966596722603
0.00018808079996534944,3456,,,,,,,
,3473,0.31664708256721497,0.9379249811172485,0.31664708256721497,192,,,
,3473,,,,192,0.06743832677602768,0.9777199625968933,0.06743832677602768
0.00018756554115851193,3474,,,,,,,
,3491,0.3457535207271576,0.9411420822143555,0.3457535207271576,193,,,
,3491,,,,193,0.06739696115255356,0.9811921119689941,0.06739696115255356
0.00018676300675175695,3492,,,,,,,
,3509,0.32534387707710266,0.9342692494392395,0.32534387707710266,194,,,
,3509,,,,194,0.05738699808716774,0.9803242087364197,0.05738699808716774
0.0001857517544044036,3510,,,,,,,
,3527,0.3206178545951843,0.9413614869117737,0.3206178545951843,195,,,
,3527,,,,195,0.0740601047873497,0.9748263955116272,0.0740601047873497
0.0001846307725420203,3528,,,,,,,
,3545,0.2973916232585907,0.9343788623809814,0.2973916232585907,196,,,
,3545,,,,196,0.061867885291576385,0.977141261100769,0.061867885291576385
0.000183509790679637,3546,,,,,,,
,3563,0.3292549252510071,0.9411420822143555,0.3292549252510071,197,,,
,3563,,,,197,0.05800553411245346,0.9811919927597046,0.05800553411245346
0.00018249853833228366,3564,,,,,,,
,3581,0.3589913249015808,0.9378153681755066,0.3589913249015808,198,,,
,3581,,,,198,0.05850832909345627,0.9774305820465088,0.05850832909345627
0.00018169600392552865,3582,,,,,,,
,3599,0.33112695813179016,0.9342692494392395,0.33112695813179016,199,,,
,3599,,,,199,0.08322247117757797,0.9684606194496155,0.08322247117757797
0.00018118074511869114,3600,,,,,,,
,3617,0.3249157667160034,0.9378153681755066,0.3249157667160034,200,,,
,3617,,,,200,0.06972436606884003,0.975983738899231,0.06972436606884003
0.00018100319903380363,3618,,,,,,,
,3635,0.27702152729034424,0.9411420822143555,0.27702152729034424,201,,,
,3635,,,,201,0.05577349290251732,0.9823495745658875,0.05577349290251732
0.00018100319903380363,3636,,,,,,,
,3653,0.303230345249176,0.9481245875358582,0.303230345249176,202,,,
,3653,,,,202,0.05587505176663399,0.9794560670852661,0.05587505176663399
0.00018100319903380363,3654,,,,,,,
,3671,0.3333931267261505,0.9411420822143555,0.3333931267261505,203,,,
,3671,,,,203,0.061786454170942307,0.9785879254341125,0.061786454170942307
0.00018100319903380363,3672,,,,,,,
,3689,0.31114766001701355,0.9481245875358582,0.31114766001701355,204,,,
,3689,,,,204,0.06117001548409462,0.9780091047286987,0.06117001548409462
0.00018100319903380363,3690,,,,,,,
,3707,0.2914911210536957,0.9343788623809814,0.2914911210536957,205,,,
,3707,,,,205,0.0714067593216896,0.9782986044883728,0.0714067593216896
0.00018100319903380363,3708,,,,,,,
,3725,0.3000084161758423,0.9344885349273682,0.3000084161758423,206,,,
,3725,,,,206,0.06846414506435394,0.9780092835426331,0.06846414506435394
0.00018100319903380363,3726,,,,,,,
,3743,0.2700033485889435,0.9446881413459778,0.2700033485889435,207,,,
,3743,,,,207,0.057695988565683365,0.982638955116272,0.057695988565683365
0.00018100319903380363,3744,,,,,,,
,3761,0.34087732434272766,0.9343788623809814,0.34087732434272766,208,,,
,3761,,,,208,0.06579245626926422,0.9785878658294678,0.06579245626926422
0.00018100319903380363,3762,,,,,,,
,3779,0.3153444826602936,0.9446881413459778,0.3153444826602936,209,,,
,3779,,,,209,0.06505555659532547,0.976851761341095,0.06505555659532547
0.00018100319903380363,3780,,,,,,,
,3797,0.3189273178577423,0.9342691898345947,0.3189273178577423,210,,,
,3797,,,,210,0.07548481971025467,0.9733796119689941,0.07548481971025467
0.00018100319903380363,3798,,,,,,,
,3815,0.3005901873111725,0.9446881413459778,0.3005901873111725,211,,,
,3815,,,,211,0.06595171242952347,0.9768518209457397,0.06595171242952347
0.00018100319903380363,3816,,,,,,,
,3833,0.25698786973953247,0.9412517547607422,0.25698786973953247,212,,,
,3833,,,,212,0.06969024986028671,0.9791666865348816,0.06969024986028671
0.00018100319903380363,3834,,,,,,,
,3851,0.3100195527076721,0.9377056956291199,0.3100195527076721,213,,,
,3851,,,,213,0.0775587186217308,0.9742477536201477,0.0775587186217308
0.00018100319903380363,3852,,,,,,,
,3869,0.32010236382484436,0.9412517547607422,0.32010236382484436,214,,,
,3869,,,,214,0.06872774660587311,0.9771410822868347,0.06872774660587311
0.00018100319903380363,3870,,,,,,,
,3887,0.30572250485420227,0.9308328032493591,0.30572250485420227,215,,,
,3887,,,,215,0.0642242357134819,0.9800346493721008,0.0642242357134819
0.00018100319903380363,3888,,,,,,,
,3905,0.2941267192363739,0.9379249811172485,0.2941267192363739,216,,,
,3905,,,,216,0.06945664435625076,0.9730902910232544,0.06945664435625076
0.00018100319903380363,3906,,,,,,,
,3923,0.2659100890159607,0.9413613677024841,0.2659100890159607,217,,,
,3923,,,,217,0.06467261910438538,0.9791667461395264,0.06467261910438538
0.00018100319903380363,3924,,,,,,,
,3941,0.26040807366371155,0.9481245875358582,0.26040807366371155,218,,,
,3941,,,,218,0.06480816006660461,0.9780093431472778,0.06480816006660461
0.00018100319903380363,3942,,,,,,,
,3959,0.31820768117904663,0.9240695834159851,0.31820768117904663,219,,,
,3959,,,,219,0.06489618867635727,0.9774305820465088,0.06489618867635727
0.00018100319903380363,3960,,,,,,,
,3977,0.32232385873794556,0.9344885349273682,0.32232385873794556,220,,,
,3977,,,,220,0.05550994724035263,0.9820602536201477,0.05550994724035263
0.00018100319903380363,3978,,,,,,,
,3995,0.28679990768432617,0.9412517547607422,0.28679990768432617,221,,,
,3995,,,,221,0.049834899604320526,0.983217716217041,0.049834899604320526
0.00018100319903380363,3996,,,,,,,
,4013,0.32026663422584534,0.9411420822143555,0.32026663422584534,222,,,
,4013,,,,222,0.05673829838633537,0.9806133508682251,0.05673829838633537
0.00018100319903380363,4014,,,,,,,
,4031,0.3031023144721985,0.9377056956291199,0.3031023144721985,223,,,
,4031,,,,223,0.05740981176495552,0.9803241491317749,0.05740981176495552
0.00018100319903380363,4032,,,,,,,
,4049,0.2956032454967499,0.9481245875358582,0.2956032454967499,224,,,
,4049,,,,224,0.058549270033836365,0.9835069179534912,0.058549270033836365
0.00018100319903380363,4050,,,,,,,
,4067,0.31668347120285034,0.9482343196868896,0.31668347120285034,225,,,
,4067,,,,225,0.05006031319499016,0.9817707538604736,0.05006031319499016
0.00018100319903380363,4068,,,,,,,
,4085,0.29116326570510864,0.9481245875358582,0.29116326570510864,226,,,
,4085,,,,226,0.06459768116474152,0.9785878658294678,0.06459768116474152
0.00018100319903380363,4086,,,,,,,
,4103,0.2605803310871124,0.9482343196868896,0.2605803310871124,227,,,
,4103,,,,227,0.05557679012417793,0.9835068583488464,0.05557679012417793
0.00018100319903380363,4104,,,,,,,
,4121,0.2927454710006714,0.9447978734970093,0.2927454710006714,228,,,
,4121,,,,228,0.05089276656508446,0.9817707538604736,0.05089276656508446
0.00018100319903380363,4122,,,,,,,
,4139,0.3126492500305176,0.9378153681755066,0.3126492500305176,229,,,
,4139,,,,229,0.061541542410850525,0.9800345301628113,0.061541542410850525
0.00018100319903380363,4140,,,,,,,
,4157,0.2971034049987793,0.9445784687995911,0.2971034049987793,230,,,
,4157,,,,230,0.061823632568120956,0.9803241491317749,0.061823632568120956
0.00018100319903380363,4158,,,,,,,
,4175,0.31917592883110046,0.9342691898345947,0.31917592883110046,231,,,
,4175,,,,231,0.0582691952586174,0.9811921715736389,0.0582691952586174
0.00018100319903380363,4176,,,,,,,
,4193,0.30914410948753357,0.9341595768928528,0.30914410948753357,232,,,
,4193,,,,232,0.05763326212763786,0.9820602536201477,0.05763326212763786
0.00018100319903380363,4194,,,,,,,
,4211,0.28736361861228943,0.9410324096679688,0.28736361861228943,233,,,
,4211,,,,233,0.05477781966328621,0.983217716217041,0.05477781966328621
0.00018100319903380363,4212,,,,,,,
,4229,0.2810164988040924,0.9445784687995911,0.2810164988040924,234,,,
,4229,,,,234,0.057267677038908005,0.9820601344108582,0.057267677038908005
0.00018100319903380363,4230,,,,,,,
,4247,0.2875959575176239,0.9445784687995911,0.2875959575176239,235,,,
,4247,,,,235,0.05611203610897064,0.9797453880310059,0.05611203610897064
0.00018100319903380363,4248,,,,,,,
,4265,0.2671049237251282,0.9515609741210938,0.2671049237251282,236,,,
,4265,,,,236,0.049150291830301285,0.9852430820465088,0.049150291830301285
0.00018100319903380363,4266,,,,,,,
,4283,0.25216200947761536,0.9446881413459778,0.25216200947761536,237,,,
,4283,,,,237,0.05350642651319504,0.9835069179534912,0.05350642651319504
0.00018100319903380363,4284,,,,,,,
,4301,0.25027358531951904,0.9481245875358582,0.25027358531951904,238,,,
,4301,,,,238,0.054167937487363815,0.9829281568527222,0.054167937487363815
0.00018100319903380363,4302,,,,,,,
,4319,0.23429487645626068,0.9584339261054993,0.23429487645626068,239,,,
,4319,,,,239,0.05212246999144554,0.9817708134651184,0.05212246999144554
