site,calls,kind,bits,dynamic,per_call,frac_bits,on_grid,max_abs_in,max_abs_out,worst_grid_err_lsb,saturated_elems,total_elems,float32_exact,worst_bits_needed,saturated_pct
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.in,60,fx16,16,False,False,12,True,5.457139492034912,5.45703125,0.0,0,47923200,True,15.448116305409464,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.out,60,fx16,16,False,False,12,True,5.45703125,5.45703125,0.0,0,47923200,True,15.448116305409464,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.in,60,fx16,24,False,False,7,True,48521.953125,48521.953125,0.0,0,47923200,True,23.566350003112575,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.centered,60,fx16,24,False,False,7,True,45562.0234375,45562.0234375,0.0,0,47923200,True,23.47554419899284,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.hat,60,fx16,16,False,False,12,True,4.768238067626953,4.768310546875,0.0,0,47923200,True,15.253478197596827,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.out,60,fx16,16,False,False,12,True,4.689486026763916,4.689453125,0.0,0,47923200,True,15.229419688230417,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.in,60,fx16,24,False,False,7,True,48521.953125,48521.953125,0.0,0,47923200,True,23.566350003112575,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.centered,60,fx16,24,False,False,7,True,45562.0234375,45562.0234375,0.0,0,47923200,True,23.47554419899284,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.hat,60,fx16,16,False,False,12,True,4.768238067626953,4.768310546875,0.0,0,47923200,True,15.253478197596827,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.out,60,fx16,16,False,False,12,True,5.225864410400391,5.225830078125,0.0,0,47923200,True,15.385660215084282,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.in,60,fx16,16,False,False,8,True,57.23469543457031,57.234375,0.0,0,145267200,True,14.83880998570856,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.out,60,fx16,16,False,False,14,True,1.0,1.0,0.0,0,145267200,True,15.0,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.in,60,fx16,24,False,False,7,True,48521.6328125,48521.6328125,0.0,0,47923200,True,23.56634047928365,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.centered,60,fx16,24,False,False,7,True,45561.73046875,45561.734375,0.0,0,47923200,True,23.475535045967433,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.hat,60,fx16,16,False,False,12,True,4.691649436950684,4.691650390625,0.0,0,47923200,True,15.230095511554056,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.out,60,fx16,16,False,False,12,True,4.664454936981201,4.66455078125,0.0,0,47923200,True,15.221738149272364,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.in,60,fx16,16,False,False,12,True,5.607306480407715,5.607421875,0.0,0,47923200,True,15.487337615207181,0.0
